tweet,sentiment
yo echándome lengua todo el día para que vengan estos a bañarme,NEGATIVE
después de un tiempo fuera vuestra querida y aventurera conejita regresola verdad me entretuve mucho con algo y pasaron ¿10 días?¡la cuestión es que ya regrese!,POSITIVE
hoy me hice un poke bowl saludable,NEUTRAL
soñé que te hacía feliz y te lo vi en el cielo,POSITIVE
ya casi tengo a nuez chiclosa :³,NEUTRAL
valledupar,NEUTRAL
aquí esperando que pase el sr de los aguacates,NEUTRAL
mi vida es un antes y un después de conocer este producto de los dioses,POSITIVE
ay ñuuuuuu,NEUTRAL
usted verá,NEUTRAL
hoy el que entrega los domicilios soy yo,NEUTRAL
disfrutando “la nueva normalidad” mondongo’s a domicilio,POSITIVE
coño vale pero es que estoy enamorado de ella,POSITIVE
a mí la falta de temor me está volviendo temible,NEGATIVE
cocoa o cacahuate?,NEUTRAL
buenos días,POSITIVE
buenos días vietnam,POSITIVE
¡es serenata sin mariachis men!,NEUTRAL
la madre si no termino como un camarón,NEGATIVE
,NEUTRAL
pércimon,NEUTRAL
hoy es sábado de partido el día de la semana que más duro se entrena!,NEUTRAL
un petrista es petrista aquí o en cualquier lugar,NEUTRAL
en algún bar de san junipero:,NEUTRAL
ya se les cerró la boca con no tienen más de que hablar pobre bodega uribista 3 m de vistas,NEGATIVE
vendo pollitos anuel aa reales hasta la muerte brrrr,NEGATIVE
hoy es mi cumpleaños y pongo mis fotos en todas partes happy birthday to me,POSITIVE
correc tora corre también tiene servicio de spa,NEUTRAL
¡hola! la empresa familiar tuvo que dar un giro y de los cosméticos pasamos a producir productos de aseo y desinfección tales como el alcohol amonio cuaternario e hipoclorito si alguien está interesado no dude en contactarme tenemos 35 trabajadores en y estamos en medellín,NEGATIVE
este es un pedido nacional,NEUTRAL
listos los protocolos de bioseguridad,NEUTRAL
te consumiré y si es a fuego lento mas feliz seré,POSITIVE
y ella vive feliz con su foto mi presidente vitalicio gracias por su amor a colombia!,POSITIVE
podria haberse disminuido la cuarentena? teorias para todos los gustos y modelos,NEUTRAL
jajajajaja prácticamente,NEUTRAL
celebramos los 157 años de jardín un municipio reconocido por la belleza de sus calles el colorido de sus casas y la amabilidad de su gente,POSITIVE
buen día para todos mis amig,POSITIVE
se llama cuarentena porque solo la cumplen 40 personas,NEUTRAL
o se vuelven webcamers,NEUTRAL
army esta a solo 3m de los 30 millones de vistas y agust d a solo 5 para los 100m sigamos con el stream twt,NEUTRAL
7 meses sin alcohol testimonio,NEGATIVE
perdón jajajajajaja jajajajaja,MIXED
una persona sabe cuándo ya no lo quieren aunque no se lo digan lo siente desde lo más profundo del alma porque la indiferencia no pasa desapercibida si ya no lo quieren váyase no sea terco dignidad,NEGATIVE
holaaaa soy nueva en twitter me hacen retwit para que me conozcan jajajajajajajajajajajajajajajajja,NEUTRAL
quiero volver a colombia ya no aguanto este país socialista,NEGATIVE
venga le digo ️,NEUTRAL
mi bio de grindr yup estoy oficialmente loca por culpa de esa aplicación,NEGATIVE
la mujer de mi vida,NEUTRAL
las cosas// la dueña,NEUTRAL
esta sería perfectamente un diálogo mío con una tentativa traga:,MIXED
cuando te creas twitter y le agarras el gustico adiós luz que te apagaste con las demás redes sociales,NEUTRAL
jajajajajajajajajajajajjajaja,NEUTRAL
ahora entienden porque desempolvaron a la calavera de para acomodarla en el gobierno? al parecer la señora está untada de paramilitarismo hasta la peluca,NEGATIVE
los comerciantes permiten que nuestra ciudad progrese y que la calidad de vida de nuestra gente mejore gracias a las oportunidades de empleo sano esparcimiento y desarrollo que nos brindan sábado 23 de mayo ¡feliz día del comerciante!,POSITIVE
respetando la distancia el personal,NEUTRAL
ama mira un hp uribestia jajaja el ridículo mundial lo hizo el alvarito el culibajito ya todo el mundo se va dando cuenta de lo narcoparamilitar asesino y corrupto que es!,NEGATIVE
yo pienso que un vuelo humanitario es para favorecer a alguien que lo necesita pero en el caso del vuelo de cuba es humanitario para colombia que ese vuelo jamás venga no necesitamos en este país escorias comunistas,NEGATIVE
lamentablemente los que dirigen mal a este pais no lo quieren entender dios se apiade de ellos,NEGATIVE
aquí está matarife para que lo vean en twitter hagan que le llegue a uribe,NEGATIVE
te das cuenta que ya es sábado?,NEUTRAL
esas chamas que no les gusta que le chupen las tetas???,NEGATIVE
y entoncess ¿ quien pa parchis ?,NEUTRAL
todo el mundo en instagram gana un montón de concuersos y después estoy yo que no ganó ni mierda,NEGATIVE
hay 3 tipos de pubertad,NEUTRAL
voy a dejar de dar likes y voy a empezar a responder los tuits que me gustan con esta imagen,NEGATIVE
la promo mas hot solo x este fin de semana estare regalando video de infarto a todos los que compren mi pack de fotos sin sensura,POSITIVE
síganme puessss,MIXED
me reconstruí como pude con los pedazos que encontré,POSITIVE
llegan mensajes!!!,NEUTRAL
señor col cuáles son las direcciones web habilitadas para interponer queja disciplinaria contra funcionarios públicos y también funcionarios de su entidad que difunden calumnias injurias y ofensas contra otro servidor público?,NEUTRAL
llegan mensajes!!!,NEUTRAL
uribe entrando a los grupos de whatsapp y telegram para ver el primer capítulo de matarife:,NEGATIVE
es mi parecer o las vistas se volvieron a congelar vamos por esos 25m twt,NEGATIVE
yo a las 3:00 am,NEUTRAL
salgamos a conversar un rato cualquier día,NEUTRAL
mis amigos: no te vayas a poner a hablar de política cuando estés prendo yo apenas destapando la pola:,NEGATIVE
llegan mensajes!,NEUTRAL
dejo esto por acá!!,NEGATIVE
jajajajaja el mejor jajajaja,POSITIVE
¡no sean así!,MIXED
la virgen maría te quiere sanar,NEUTRAL
diosa,NEUTRAL
yo no necesito ver una serie para tener claro que uribe vélez y su partido político hacen parte del capítulo más oscuro de la historia del país,NEGATIVE
me quedo con quien me trae paz cuando estoy en guerra conmigo,NEGATIVE
sin duda la mejor parte del primer capítulo es cuando daniel mendoza dice todo colombia quedamos autorizados para tratar de matarife paramilitar asesino corrupto y narcotraficante a alvaro uribe vélez yo quedé así:,POSITIVE
de locos sabado increible,POSITIVE
jajajajajajaajjaajajjajaaaaja,NEUTRAL
yo buscando todo sobre agro ingreso seguro el nogal el nogalito odebretch y el cartel de corrupción que mencionan en matarife,NEGATIVE
esta escena: fina coquetería,NEGATIVE
martuchis en su cameo con opciones de brillar,NEUTRAL
besito de buenas noches,POSITIVE
todos con daniel mendoza,NEUTRAL
con tan solo seis minutos el primer capítulo logró la audiencia que el dichoso canal premium le costará algún día alcanzar,NEGATIVE
la verdad nos hará libres la verdad es revolucionaria,POSITIVE
que asco esa gente que sabía lo mucho que te podía llegar a doler algo y lo hizo igual,NEGATIVE
hoy en suculento mi mamá estará haciendo arroz con leche porque el de ella es el mejor del mundoooooo,POSITIVE
bicicleta del harry / la que yo tengo,NEUTRAL
a mí lo que más me gusta de usted es esa facilidad para llenarme de sonrisas,POSITIVE
crea tu arte déjalo salir y cierra bocas,NEUTRAL
últimamente me gusta mi cuerpo,POSITIVE
yo tratando de no pensar,NEUTRAL
esto es álvaro uribe para el comunismo en colombia: un muro de contención,NEGATIVE
un viernes a esta hora todos queremos ser como mike,NEUTRAL
corrupto corrupto corrupto corrupto corrupto,NEUTRAL
altas y bajas pero con ella me quedo,MIXED
paticortica manilarga y con súper poderes de impunidad,NEGATIVE
entre las fantasías no sale que el burro del cuál salió la quijada con la que caín mato a abel era un burro del ubérrimo?,NEGATIVE
temo por el montón de gente que van a mandar a matar después de esto,NEGATIVE
más textos de todas las áreas del derecho,NEUTRAL
la cara // como sustentó el trabajo de grado,POSITIVE
expectativa // realidad,POSITIVE
darío jaramillo agudelo,NEUTRAL
le estaba coqueteando a unas palomitas por la ventana,NEGATIVE
acabo de encontrar esta foto es mi favorita :),POSITIVE
cuida bien a tu mamá ella no tiene copia,MIXED
yo despertando a miguel para que me haga compañía jaja,NEGATIVE
cuando terminas de estudiar un tema y a los 5 minutos ya se te olvidó:,NEGATIVE
no me importa el diseño que tengas simplemente para mi eres perfecta ️,POSITIVE
familia uribista haganlo viral,NEUTRAL
la única lluvia que quiero sobre mi,NEGATIVE
no sabré escoger hombres pero sí aguacates,MIXED
en pandemia sigue,NEGATIVE
22 de mayo de 2011 pumas campeón,NEUTRAL
algún día,NEUTRAL
llegan mensajes!,NEUTRAL
amo este clima,POSITIVE
habla de lealtad la misma persona que me traiciono,NEGATIVE
alm está igual jajajajaj,NEUTRAL
lady gaga viendo cómo tiene de felices a todos gays,NEUTRAL
se tenía que decir,MIXED
ayuda ??!!! la escena del cabello????,NEUTRAL
la cuenta de twt ha ganado 31 k mas de seguidores sin duda han aumentado despues de yoongi y su mixtape twt,NEUTRAL
la toxicidad hizo un level up:,NEGATIVE
colombia viendo como el centro democrático arregló la liberación de un corrupto condenado a 17 años de carcel//colombia cuando epa colombia hace cualquier maricada,NEGATIVE
cuando andas joteando con minhyuk y changkyun pero de pronto oyes a kihyun decir mira ahí esta wonho :,NEUTRAL
la gente que amo,POSITIVE
medellín ha sido ejemplo de efectividad en el uso de información para enfrentar la pandemia hoy un tribunal dice que no podemos pedir información clave en medellín me cuida para salvar vidas acatamos con respeto la decisión del tribunal pero no la compartimos,NEGATIVE
necesito a alguien que le guste que le bailen así,NEGATIVE
que trucazo,NEGATIVE
jajajajajaja,NEUTRAL
ututuy dizque estrenando serie velo tan pinchado,NEGATIVE
interesados en adquirir mi pack de fotos totalmente desnuda dejarme mensaje,NEGATIVE
señor twitter usted es diambólico,NEUTRAL
todavía aguantan algunos meses más,NEGATIVE
tengo una foto axila de sanik si el pedo hice que se la sacara porque soy dios la subo?,NEGATIVE
otra vez ésos miserables tacaron burro entre más infamias la figura de seguirá apabullante,NEGATIVE
mi mamá: ofrece algo a la visita yo:,NEUTRAL
a las 7:00 pm es la premier,NEUTRAL
colombia ha sido tan permeado por la farc política que ya el pueblo le parece común que salgan pruebas sólidas de iván cepeda con los terroristas de las farc aun así no podemos pasar desapercibido la participación de varios congresistas con el terrorismo,NEGATIVE
oración ️,NEUTRAL
¡en bello se llega en bici al trabajo!,POSITIVE
viernes! buenos días ️,POSITIVE
mi padre el genocida: las hijas de torturadores en argentina que rompieron su silencio y contaron el secreto familiar,NEGATIVE
a florecer siempre donde quiera que estés donde quiera que te encuentres ¡feliz día tuiteros! ️️,POSITIVE
*¿por qué tan elegante homero? hoy es el estreno de hijo,POSITIVE
ya tienes mis fotos desnuda ? hablame y adquiere hoy el pack,NEUTRAL
yo: extraño a bangtan jin: ya llegué!!!,MIXED
que risa que este es el mejor video que existe,POSITIVE
es q este titular no me deja,NEGATIVE
en el mundo solo existen dos clases de personas,NEUTRAL
mi vida se basa en pasar pena,NEGATIVE
un día nos irá tan bien que hasta lo que hoy nos falta nos va a sobrar,POSITIVE
ahora sí hasta mañana,NEUTRAL
papi deje la bulla!,NEGATIVE
trasnochar hablando contigo así al otro día me muera del sueño como pruebita de amor,NEGATIVE
subí esto a cf y me regañaron por exhibir tanto,MIXED
me iba dormir pero:,NEGATIVE
top 10 mejores hentais de la historia,POSITIVE
deseo que seas tú sólo tú,MIXED
picos,NEUTRAL
democracia significa tener jueces imparciales lo demás es corrupción,NEGATIVE
eso de “no me envies nudes enviame tu playlist” ni que hijueputas manden nudes manden los temas y también memes,NEGATIVE
fotos y videos ojos preciosos tetas hermosas,POSITIVE
no todas somos así jajaja,MIXED
imagínense que entre a facebook y veo que un man sube esta foto y me meto al perfil a ver los trabajos del man que se cree muy charro publicando eso y,NEGATIVE
primer reggaetón con sentido,NEUTRAL
un día me dijeron que si a alguien no le nace algo no se lo pidas ahí lo entendí todo,MIXED
cómo les gusta pues ¿peludo o rasurado?,NEUTRAL
hpta me orine jajajajajaja,NEUTRAL
amenazas de muerte amenazas de muerte amenazas de muerte amenazas de muerte amenazas de muerte usted es muy fácil de perfilar,NEGATIVE
la carita / el cuerpito,NEUTRAL
les presento el utero de mi perrita,NEGATIVE
aspaz conmemora el día de la afrocolombianidad,NEUTRAL
esta carita me súper representa,POSITIVE
viviendo aprendiendo,NEUTRAL
¡ganó la vida en san luis de potosí!,POSITIVE
las ganas no se van te las quitan,NEGATIVE
algunos penaltis que atajé en mi época ! recordar es vivir ️,NEUTRAL
no le volví a escribir no porque no quiera sino porque me quita la energía porque su actitud es una mierda entonces puede que algo dentro de mí necesite un poco de usted pero ya sé que sacrificar mi paz mental no vale la pena,NEGATIVE
el triunfo ajeno se les volvió un fracaso personal,NEGATIVE
dylan te amo jueputaaaaa jajaajajajajajajaja,POSITIVE
el lunes iniciaremos piloto de apertura segura de tres centros comerciales: oviedo gran plaza y mall la frontera estos servirán para probar bioprotocolos y plataformas tecnologicas en tres contextos diferentes de modo que se garantice la seguridad de empleados y clientes,NEUTRAL
