tweet,sentiment
con la doctora preventiva recorremos la para recordarte las acciones fundamentales para evitar el contagio del lavarte las manos por lo menos cada tres horas usar el tapabocasdurante todo el viaje y conservar la ️distancia social️,NEUTRAL
veo con preocupación cómo la mayoría de 'líderes' de la izquierda están empecinados en frenar la aceleración de la economía en colombia ¿estarán unidos estropeando la gobernabilidad del presidente ¿quieren que haya caos social para echarle la culpa al gobierno,NEUTRAL
numismática en margarita y museo internacional de la moneda se unen para realizar un encuentro numismático virtual del 27 de abril al 1 de mayo ⁣,NEUTRAL
no nos parecemos en nada pero yo uso la fuerza imaginariamente para estrangular gente,NEUTRAL
la oportunidad para hacer ejercicio durante el aislamiento es vital pero recordemos que no se pueden usar los gimnasios de los parques el metal es uno de los materiales que más transmiten el virus alcaldes deben supervisar con firmeza esta restricción,POSITIVE
futbol champagne esto ️,NEUTRAL
hola esta es hace mas de 15 años la fundó mi mamá y ahora la maneja mi hermano por la la situación actual estamos pasando momentos dificiles pero queremos mantener el empleo que dá comida a más de 15 familias ayudanos con un ️ o un pidenos x wapp 3104404216,NEGATIVE
¡esta semana aprende a coser en papel de la mano del artista plástico julián urrego,NEUTRAL
jajaj anoche lo habia docho y lo vuelvo a decir la forma en la que baile yoongui me encanta twt,POSITIVE
cuando nos opusimos a la llegada de barbosa a la lo hicimos por cuestiones como ésta su falta de independencia frente al poder ejecutivo barbosa hace política con la titularidad de la acción penal y esto es muy grave en una democracia,NEUTRAL
muy buenas tardes ¿cuando putas van a dejar de subir fotos de sus hijos acá ¡nunca van a aprender que esta red social está llena de pedofilos y pervertidos — gracias por su atención,NEUTRAL
no nos parecemos ni nada pero a mí también me botaron,NEUTRAL
¿y cómo va la cuarentena,NEGATIVE
yo todos los días a todas horas en esta cuarentena,NEUTRAL
lo más cerca que han estado,NEUTRAL
me dijo que era la puta de sus sueños ️,POSITIVE
| ¿reconoces a todos los verdolagas en esta foto comenta y muestra todo lo que sabes de nacional,NEUTRAL
nooo brooo que bonito '),NEGATIVE
el asesinato de alejandro llinás tan parecido al de natalia jiménez y rodrigo monsalve todos por el mismo lado ambientalistas que trabajan por la sierra o el tayrona raro no,NEUTRAL
no hagan ese tipo de hilos hablando de injusticias solo a t*ae no ha sido el único al que le han hecho este tipo de cosas no victimicen envíen el correo y informemos a bh como siempre lo hemos hecho están dan su libre decisión usar o no el ht pero apoyemos enviando el correo,NEUTRAL
yo creo que lo mejor que podemos hacer en este momento es cancelar amigo secreto para siempre,POSITIVE
yo me escondí entre la ropa en el éxito a leer un cuento y mi mamá me dio una pela porque no me encontraba y le tire arena a un profe en la cabeza en kinder,POSITIVE
compré esto y hace lo mismo que la airfryer no se pongan bravos,NEGATIVE
gracias,NEUTRAL
hoy conoceremos algunas experiencias de jóvenes sordos en medellín en una charla interpretada para la población oyente 630 p m por facebook live,NEUTRAL
desde hoy reactivamos obras públicas en medellín lo haremos de manera paulatina y bajo estrictos controles de bioseguridad,POSITIVE
la forma en que soy la persona más talentosa que conozco,NEUTRAL
a pesar que hubo un incremento del 10% de usuarios en hora pico el comportamiento de los medellinenses en el fue ejemplar filas con respeto y distanciamiento con cultura ciudadana la reactivación económica es posible sin generar riesgo de contagios,POSITIVE
bts es el único acto en tener 4 videos con mas de 10 millones de likes y mic drop y kinetic film on están a nada vamos por esos 6 vídeos twt,NEGATIVE
inscripciones abiertas para mejor amigo q mande comida,POSITIVE
continúa trabajo de aprendizaje en casa de nuestros estudiantes gracias al compromiso de directivos y docentes como el rector de la ie san antonio de prado john fredy quien se desplazó hasta la casa de sus estudiantes el pasado sábado para hacer entrega de material pedagógico,POSITIVE
la reactivación laboral exige el compromiso de empresas y trabajadores con el cumplimiento de estrictos protocolos de bioseguridad y el autocuidado salvamos vidas,POSITIVE
algo así ocurre aquí,NEUTRAL
"""fiscalía abre investigación a claudia lópez por violar la cuarentena"" toda colombia",POSITIVE
y aun así joden nombe que va jajajajajajajajajajajaja,NEUTRAL
aplaudo decisión del fiscal de abrir investigación contra claudia lópez por no respetar la cuarentena los privilegios deben ser solo para las personas de bien como la doctora elsa noguera,NEGATIVE
"ciudadanos reportaron una gran afluencia de pasajeros afuera de la estación niquía del la empresa dijo que ""se debió en parte a la llegada de rutas integradas y metropolitanas de manera simultánea fue una situación puntual por hora pico""",POSITIVE
nadie lo pidió mundial de comediantes ️8vos de final,NEUTRAL
¿aló ¡buenos días,NEUTRAL
porque somos capaces de disfrutar las pequeñas cosas y eso nos hace colombianos,NEGATIVE
considerando la bicicleta como la mejor opción de transporte durante la contingencia por el por permitir el distanciamiento social y ser un medio de transporte económico que además ayuda a la descongestión del transporte público,NEUTRAL
los que vamos a morir te saludan,NEUTRAL
estoy jarta de meterme a tik tok y que me salga ese man de bros nacion con la novia les digo que me da más risa ps las cardachans,NEGATIVE
así está el panorama en la avenida el poblado este lunes cuando se espera que unas 500 000 personas salgan a las calles en el marco de la reactivación económica ¿cómo ve usted la ciudad envíenos sus fotos videos y reportes,NEUTRAL
mis amigos y yo bailando los clásicos después de la cuarentena,NEUTRAL
ladra que muerde no perro,NEUTRAL
¿hacia dónde seguimos,NEUTRAL
(0752) el metrocable línea m (miraflores trece de noviembre) restablece su servicio comercial después de estar suspendido por un inconveniente técnico,NEUTRAL
un ganadero del municipio de san marcos sucre anda envenenando toda clase de perro amalio otero monsalve me parece infame y las autoridades no hacen nada,NEGATIVE
en el transporte público agentes de tránsito adelantan labores pedagógicas y piden a la gente mantener la distancia,NEUTRAL
yo viendo las fotos de calles parques y playas llenas de personas,POSITIVE
feliz lunes amigos,NEUTRAL
desde muy temprano el hace el control respectivo para que solo usen el sistema las personas que tienen autorización proteger la vida de los ciudadanos es nuestra prioridad,NEUTRAL
una vez ingresan al tren los pasajeros también se encuentran con esta medida tanto en el piso del vagón como en los asientos,NEGATIVE
así amanece el metro de medellín este 27 de abril hacia las 600 de la mañana ya se reportaba un aumento del 15% en el inicio de la nueva fase de aislamiento obligatorio las estaciones con más usuarios están en el norte del área metropolitana,POSITIVE
hoy cocorná(comparto mis memorias de viaje) región del oriente antioqueño 23 municipios fundación 1793 población 16 000 habitantes aprox extensión 210 kilómetros altitud 1 300 metros nivel del mar a 80 kilómetros de medellín gentilicio cocorneño vamos a salir adelante,NEUTRAL
el ha marcado sus estaciones para garantizar el distanciamiento,NEUTRAL
una nueva fase de cuarentena arranca hoy con la reactivación de industrias de la construcción y manufacturera así está la estación san antonio del,NEUTRAL
holi buenos días ️,POSITIVE
una conversación con dios lo cambia todo,NEUTRAL
ya hasta hicieron una fancam de yoongi bailando con calma porque son tan rápidas lpm,NEGATIVE
bangtan después de 3 horas de concierto // bangtan después de 4 canciones en un live,NEUTRAL
army latam ganando por fin diossss,NEUTRAL
punto pa las intensas,POSITIVE
si yo le dedico una canción es porque estoy en una traga ni la hijueputa,NEUTRAL
gracias a la presión que algunos empresarios y banqueros ejercimos sobre el presidente se empieza a reactivar la economía sabemos que muchas vidas de pobres están en riesgo pero son sacrificios que hay que hacer por el bien de la gente de bien,NEGATIVE
es pues de la duchita a la cama fresquitos,MIXED
si no me va a celar así mejor que no me cele,MIXED
nueva foto fav,NEGATIVE
¿fui el único que lo leyó con la voz de ella,NEGATIVE
ñanga,NEUTRAL
en la vida te haces fuerte o te joden,NEGATIVE
los hombres de brazos tatuados no conquistan el mundo porque no quieren,MIXED
fuck nudes send me audios de tu risa y foticos de tu hermosa carita,MIXED
la gente es lo que hace no lo que dice,MIXED
háblame al dm o le tienes miedo al éxito,POSITIVE
twitter es mi una red social donde puedo poner lo que se me de la gana porque no tengo ningún familiar aquí,MIXED
la paz mental lo es todo,MIXED
hoy en cómo encontrar un homosexual,POSITIVE
"hoy era mi turno de lavar platos mi papá siempre me dice ""el perezoso trabaja doble"" yo le respondo ""no señor a veces ni trabaja"" (ver figura 1)",NEUTRAL
precuarentena// poscuarentena,POSITIVE
tengo amigos que ya son parte de mi familia,POSITIVE
normalicen responder los mensajes dos dias después sin que se enojen,NEUTRAL
si alguien te dice que te quiere que te diga para que ¿no,POSITIVE
me siento tan jala bola cuando respondo rapido y la otra persona parece cita del saime,NEUTRAL
una vez que le agarras el gustito a tener el celular en silencio 24/7 no hay vuelta atrás jajajaj,POSITIVE
en itagüí está permitido hacer deporte al aire libre a partir de este lunes 27 de abril de manera responsable no aplica la medida del pico y cédula para esta práctica recordamos que los escenarios deportivos de la ciudad permanecerán cerrados,NEGATIVE
"si esto es lo que hay que hacer para ser un ""pro"" en fifa no gracias",NEUTRAL
expectativa // realidad,NEUTRAL
no me vas a encontrar en nadie,POSITIVE
después de tres años por fin paso,POSITIVE
se van a morir cuando se enteren que uno puede tener amigas lesbianas sin gustarles sin implicaciones sexuales simplemente amistad,NEUTRAL
buena chica,NEUTRAL
bañarse con alguien o dormir con alguien es más íntimo que el sexo pero no están preparados para esto,POSITIVE
vine a recordarles lo mucho que amo este filtro,NEUTRAL
cuando fumo y no me relajo,POSITIVE
nos pasa por estos días,NEUTRAL
mk que desespero,NEUTRAL
alguien sabe si el gato de ya cazó la rata de elsa noguera,POSITIVE
️en rionegro seguimos en cuarentena hasta el 11 de mayo ️atentos a las exenciones y medidas que aplican desde este 27 de abril,POSITIVE
que incoherencia tan hpta,NEGATIVE
tengo tu foto pa' volverme loco,NEUTRAL
que hptas,POSITIVE
"""vivir sin sueños no es vivir""",POSITIVE
se me olvidó ponerme aretas desde hace un mes más o menos,NEUTRAL
me acaba de preguntar mi equipo si se cancela la feria de las flores he dicho no de ninguna manera quizás no sea igual pero no nos detendremos estoy aquí para decirles que de esta salimos vamos a superar esta crisis a adaptarnos a construir de nuevo a salir adelante,POSITIVE
ser profesor virtual en medio del distanciamiento social,NEUTRAL
¿cómo reconocer a un mamerto estudiando en modalidad virtual,NEUTRAL
por qué no nací así,NEUTRAL
kaito les da un reseña sobre tortugas,MIXED
otro nuevo ataque que nos hacen por nuestras denuncias de anomalías en contratación hacen contrato de publicidad con página web inventan “periodista pereirana” imaginaria que escribe opinión plagada de mentiras ponen toda la plata para propaganda seguiremos denunciando,NEUTRAL
¡el virus de este país es el desentendimiento parlamentario ante la crisis que atravesamos,POSITIVE
estoy jugando a que no te extraño aviso voy perdiendo,NEGATIVE
jajajaj jajajjajaj marica mood síganme en tik tok,POSITIVE
¿está de moda la sacoleva,NEGATIVE
la confianza se gana con muchas acciones y se puede perder con solo una,POSITIVE
ellos si eran tesos modelando,POSITIVE
olvídate de todo menos de sonreír ️,NEUTRAL
sólo tiene una vida haga que valga la pena,POSITIVE
en esta vida no se ruega nada si alguien se quiere ir que se vaya,NEUTRAL
hola,NEUTRAL
“lo siento” “perdóname” “gracias” “te amo”,NEUTRAL
hoy fue domingo de sentirse bella y tomarse fotos,NEGATIVE
no estoy bien pero que importa,POSITIVE
cuando una niña me decía que la mamá no la dejaba prestar los colores,POSITIVE
les presento un fandom donde siempre damos love y no tiramos hate a otros,NEUTRAL
colores en cuarentena,NEGATIVE
mi celular es testigo de la sonrisa estupida que pongo cada vez que algo de lo que ustedes me escriben me emociona,POSITIVE
en cuanto a la realización de actividad física como fue autorizado por el gobierno nacional en el caso del valle de aburrá las personas entre los 18 y los 60 años podrán salir a hacer deporte todos los días de 200 p m a 300 p m cada persona deberá salir de forma individual,NEUTRAL
no sé hará reapertura de comercio en medellín las empresas de manufactura y construcción deben presentar un protocolo de bioseguridad para poder operar el lunes y martes serán pedagógicos para las que estaban autorizadas desde el inicio de la cuarentena,NEUTRAL
